Date,UAL_Open,UAL_High,UAL_Low,UAL_Close,UAL_AdjClose,UAL_Volume,SAVE_Open,SAVE_High,SAVE_Low,SAVE_Close,SAVE_AdjClose,SAVE_Volume,AAL_Open,AAL_High,AAL_Low,AAL_Close,AAL_AdjClose,AAL_Volume,DAL_Open,DAL_High,DAL_Low,DAL_Close,DAL_AdjClose,DAL_Volume,LUV_Open,LUV_High,LUV_Low,LUV_Close,LUV_AdjClose,LUV_Volume,JBLU_Open,JBLU_High,JBLU_Low,JBLU_Close,JBLU_AdjClose,JBLU_Volume,UALSocialMedia,SAVESoicalMedia,AALSocialMedia,DALSocialMedia,LUVSocialMedia,JBLUSocialMedia
9/11/17,59.060001,61.980000,58.830002,59.799999,59.799999,31102300,33.160000,35.470001,32.700001,33.689999,33.689999,10426600,44.009998,47.580002,44.000000,46.000000,44.736687,41741600,47.950001,49.209999,47.849998,48.250000,45.231632,48611100,53.389999,54.830002,52.450001,54.720001,53.090965,41656700,18.900000,19.870001,18.860001,19.379999,19.379999,49266700,14,6,19,16,22,8
9/18/17,59.849998,59.980000,57.340000,58.799999,58.799999,25868500,33.849998,34.139999,32.330002,33.709999,33.709999,6878800,46.020000,47.459999,44.029999,47.060001,45.767578,27400300,48.330002,48.980000,47.419998,48.470001,45.437870,29165900,54.820000,55.029999,53.430000,54.930000,53.294701,21713800,19.379999,19.400000,18.600000,18.620001,18.620001,34538800,13,6,18,15,21,9
9/25/17,58.689999,61.889999,58.520000,60.880001,60.880001,21655100,33.799999,34.410000,33.110001,33.410000,33.410000,5068200,46.980000,48.599998,46.630001,47.490002,46.185772,30524500,48.419998,49.279999,47.119999,48.220001,45.203506,37335900,54.840000,56.650002,54.430000,55.980000,54.313446,24111800,18.690001,18.950001,18.420000,18.530001,18.530001,32059600,13,6,18,15,23,9
10/2/17,60.900002,65.980003,59.990002,65.250000,65.250000,24790900,33.520000,36.740002,33.119999,35.240002,35.240002,8551800,47.520000,51.669998,47.220001,51.299999,49.891129,31080800,48.349998,52.520000,47.900002,52.009998,48.756416,44947000,56.020000,59.570000,55.599998,58.439999,56.700207,26027000,18.559999,19.850000,18.370001,19.639999,19.639999,36420000,13,6,18,15,21,8
10/9/17,65.260002,69.620003,64.389999,67.570000,67.570000,27243400,35.330002,36.180000,33.369999,33.799999,33.799999,6056500,51.230000,53.740002,50.400002,52.700001,51.252682,24378500,52.070000,54.040001,51.439999,53.959999,50.584427,40836800,58.500000,59.400002,57.389999,59.119999,57.359970,19655200,19.570000,20.790001,19.400000,20.370001,20.370001,42915900,14,6,20,16,30,9
10/16/17,67.639999,68.480003,59.340000,59.900002,59.900002,54324200,34.000000,36.990002,32.990002,33.810001,33.810001,12573600,52.520000,52.820000,49.630001,51.930000,50.503826,20667500,53.779999,54.060001,51.369999,53.270000,49.937592,33036500,58.950001,59.810001,57.450001,59.369999,57.602524,21945900,20.340000,20.639999,19.650000,20.350000,20.350000,25529600,14,6,18,16,23,7
10/23/17,60.040001,61.330002,58.040001,60.250000,60.250000,37006600,33.790001,38.419998,33.259998,36.939999,36.939999,14582600,51.919998,53.189999,47.330002,47.560001,46.253845,32440200,53.299999,53.619999,49.950001,50.560001,47.397121,33932900,59.500000,59.889999,53.540001,54.110001,52.499119,42774600,20.330000,20.709999,19.030001,19.379999,19.379999,42834800,14,6,19,15,22,7
10/30/17,59.779999,59.990002,58.110001,59.650002,59.650002,24036500,36.959999,37.650002,35.290001,36.130001,36.130001,8919100,47.650002,48.200001,46.790001,47.450001,46.146866,20801400,50.220001,50.930000,49.639999,50.400002,47.247131,25131800,54.040001,55.099998,53.450001,54.139999,52.528225,19117300,19.299999,19.350000,18.709999,19.190001,19.190001,23630400,13,6,17,14,21,8
11/6/17,59.439999,60.790001,57.930000,58.520000,58.520000,17032700,36.349998,36.570000,34.080002,35.820000,35.820000,7627400,47.459999,48.099998,45.360001,45.820000,44.561630,17199200,50.400002,51.169998,48.830002,48.889999,45.831589,26841300,54.090000,55.150002,53.240002,53.490002,51.897575,16448200,19.120001,19.660000,18.730000,18.990000,18.990000,27895200,14,5,18,15,22,7
11/13/17,58.220001,58.759998,56.509998,58.200001,58.200001,22001300,35.669998,37.779999,34.880001,36.389999,36.389999,6985300,45.630001,48.060001,45.270000,47.389999,46.189426,15608800,48.599998,50.650002,48.330002,49.820000,46.703411,28574900,53.380001,55.500000,52.779999,54.709999,53.081253,18593500,18.990000,20.540001,18.850000,19.990000,19.990000,29604300,13,6,18,15,22,7
11/20/17,58.259998,60.000000,57.820000,59.430000,59.430000,8980900,36.439999,38.480000,35.689999,38.169998,38.169998,4029200,47.330002,48.970001,47.119999,48.560001,47.329792,8911500,49.840000,50.830002,49.119999,50.110001,47.267525,15090000,54.849998,55.549999,54.200001,55.139999,53.498455,12744900,19.990000,20.180000,19.639999,19.840000,19.840000,9109700,13,6,17,14,21,7
11/27/17,59.439999,63.840000,58.930000,62.570000,62.570000,22593900,38.130001,42.880001,37.590000,42.619999,42.619999,10152400,48.610001,51.160000,48.200001,49.000000,47.758644,26894900,50.049999,53.580002,49.080002,52.060001,49.106907,42825400,55.139999,61.639999,54.490002,59.919998,58.136147,39062700,19.790001,21.620001,19.570000,21.309999,21.309999,27730800,13,5,19,14,23,8
12/4/17,63.689999,65.290001,61.779999,63.549999,63.549999,19720500,43.029999,44.049999,41.369999,43.639999,43.639999,9035700,50.099998,51.790001,49.189999,51.020000,49.727470,20408200,53.270000,54.619999,51.919998,53.459999,50.427490,32352200,61.660000,63.959999,60.660000,63.330002,61.444641,26616500,21.709999,22.360001,21.430000,22.080000,22.080000,23782900,12,5,17,15,19,7
12/11/17,63.689999,64.690002,62.450001,63.759998,63.759998,23194800,43.320000,43.959999,42.630001,43.189999,43.189999,6530600,50.779999,51.590000,49.849998,51.060001,49.766453,22246300,53.720001,56.490002,53.130001,56.099998,52.917740,47676500,63.480000,64.919998,62.919998,64.699997,62.901241,23318100,22.080000,22.570000,21.129999,21.290001,21.290001,31736000,13,5,17,15,20,7
12/18/17,64.120003,67.629997,63.709999,67.250000,67.250000,18325700,43.599998,45.660000,43.279999,45.220001,45.220001,4884400,51.250000,53.470001,51.169998,52.590000,51.257690,20979500,56.520000,56.840000,55.490002,56.029999,52.851704,34525500,65.099998,66.989998,64.750000,65.970001,64.135925,19275100,21.350000,22.730000,21.350000,22.440001,22.440001,20506100,14,6,20,18,22,8
12/25/17,66.940002,67.989998,66.480003,67.400002,67.400002,10821100,44.139999,45.680000,43.759998,44.849998,44.849998,3072000,52.349998,53.220001,52.009998,52.029999,50.711876,10147000,55.900002,56.779999,55.889999,56.000000,52.823410,13815100,65.760002,66.330002,65.440002,65.449997,63.630398,9823500,22.410000,22.740000,22.340000,22.340000,22.340000,12248400,15,6,20,16,25,9
1/1/18,67.900002,69.400002,67.379997,69.360001,69.360001,14580300,44.700001,45.610001,43.330002,43.630001,43.630001,4817300,52.330002,54.400002,51.900002,52.650002,51.316177,15684500,56.290001,56.740002,54.930000,55.970001,52.795113,28847000,65.910004,66.370003,63.880001,64.320000,62.531811,16120200,22.370001,22.490000,21.280001,21.379999,21.379999,18707200,16,7,23,19,28,12
1/8/18,69.370003,78.839996,68.010002,78.400002,78.400002,28108000,43.750000,48.810001,42.889999,48.259998,48.259998,8092300,52.599998,58.730000,51.930000,58.470001,56.988728,33443300,55.919998,60.500000,53.880001,59.830002,56.436157,70551400,64.190002,65.949997,62.250000,65.360001,63.542896,28695000,21.459999,22.930000,20.610001,22.930000,22.930000,27059800,15,7,21,18,26,10
1/15/18,78.349998,79.000000,75.800003,76.500000,76.500000,14299600,47.900002,47.950001,44.759998,45.189999,45.189999,7129000,58.790001,59.080002,57.529999,58.060001,56.589123,15553100,60.200001,60.790001,58.900002,60.009998,56.605942,30210000,65.510002,66.519997,64.110001,65.050003,63.241501,18742400,23.000000,23.080000,22.270000,22.570000,22.570000,12257400,14,6,20,17,25,9
1/22/18,76.599998,78.209999,65.440002,66.559998,66.559998,58707500,45.139999,45.290001,39.529999,41.480000,41.480000,11398200,57.990002,58.459999,52.209999,53.070000,51.725533,40528600,59.900002,60.279999,54.490002,55.259998,52.125385,63497900,64.860001,65.500000,59.250000,60.820000,59.129112,36337700,22.469999,22.629999,20.110001,20.500000,20.500000,40501600,13,6,19,15,24,8
1/29/18,66.220001,69.089996,65.459999,65.680000,65.680000,29245000,41.490002,42.660000,40.790001,41.070000,41.070000,4657100,52.790001,54.709999,52.029999,52.099998,50.780106,25390900,55.000000,57.270000,54.540001,54.619999,51.521687,38874000,60.540001,61.480000,58.660000,58.709999,57.077766,25142800,20.410000,21.200001,20.190001,20.330000,20.330000,23831200,13,6,18,15,22,8
2/5/18,65.000000,66.580002,60.439999,62.980000,62.980000,26503800,40.669998,41.990002,37.799999,39.250000,39.250000,7924400,51.230000,52.389999,46.330002,48.360001,47.134853,31339500,54.000000,54.720001,48.520000,50.459999,47.597660,61964200,58.020000,59.040001,54.009998,55.500000,53.957012,34849200,20.200001,20.650000,19.230000,19.889999,19.889999,27502400,14,7,19,16,24,8
2/12/18,63.330002,67.510002,62.970001,66.519997,66.519997,16210500,39.520000,40.299999,38.490002,39.720001,39.720001,6797300,48.790001,52.209999,48.650002,51.580002,50.369961,21211100,51.220001,53.520000,50.720001,52.849998,49.852093,37063000,56.139999,58.880001,55.709999,58.270000,56.650009,19771800,20.110001,20.639999,19.639999,20.299999,20.299999,20076300,14,7,19,16,23,8
2/19/18,66.099998,68.519997,65.779999,67.570000,67.570000,11958900,39.520000,40.830002,38.830002,39.490002,39.490002,3659700,51.230000,53.860001,51.099998,53.389999,52.137501,16527800,52.529999,54.389999,52.299999,53.459999,50.427490,23494100,58.080002,59.290001,57.200001,57.990002,56.377785,14359500,20.200001,21.379999,19.910000,21.320000,21.320000,15947700,14,7,20,16,25,8
2/26/18,68.260002,69.480003,65.669998,67.510002,67.510002,18545700,39.740002,41.990002,38.049999,41.849998,41.849998,8448400,53.990002,55.599998,51.869999,53.180000,51.932419,24998100,54.610001,55.009998,51.810001,53.259998,50.528740,34442400,58.750000,59.840000,57.029999,57.810001,56.202797,22932200,21.459999,22.059999,20.840000,21.290001,21.290001,18638300,15,7,22,20,26,10
3/5/18,66.820000,71.639999,66.290001,71.550003,71.550003,21020000,41.860001,43.459999,41.209999,43.000000,43.000000,4980100,52.900002,56.080002,52.689999,56.070000,54.754623,19123900,52.910000,56.090000,52.580002,56.090000,53.213615,28925900,57.680000,59.700001,57.189999,59.700001,58.040245,22686500,21.549999,22.090000,21.049999,22.000000,22.000000,16510300,16,8,22,18,25,9
3/12/18,71.820000,73.410004,69.930000,70.879997,70.879997,21258100,42.970001,45.820000,42.470001,45.119999,45.119999,5097900,56.259998,57.439999,54.930000,55.400002,54.100346,19440100,56.250000,57.310001,55.459999,56.689999,53.782845,33444900,59.880001,61.380001,59.209999,60.900002,59.333927,23845100,22.080000,22.799999,21.910000,22.590000,22.590000,22652500,20,7,20,18,25,9
3/19/18,71.029999,71.099998,67.330002,67.389999,67.389999,13250900,44.810001,45.130001,39.869999,39.959999,39.959999,5949600,55.330002,55.700001,50.990002,51.009998,49.813328,20038800,56.540001,56.730000,53.840000,53.900002,51.135918,33751200,60.669998,61.240002,56.349998,56.720001,55.261421,34882500,22.370001,22.549999,20.799999,20.840000,20.840000,23052300,16,7,22,18,25,9
3/26/18,68.389999,70.040001,67.230003,69.470001,69.470001,12241000,40.450001,40.450001,36.770000,37.779999,37.779999,8488400,51.939999,52.430000,50.049999,51.959999,50.741039,13402800,54.570000,55.480000,53.720001,54.810001,51.999252,25942200,57.500000,57.950001,55.869999,57.279999,55.807014,17721700,21.209999,21.209999,19.799999,20.320000,20.320000,26903700,14,7,19,17,23,8
4/2/18,69.120003,71.209999,65.599998,68.629997,68.629997,18372600,37.590000,38.419998,36.020000,37.740002,37.740002,5501400,51.770000,53.080002,48.959999,50.290001,49.110222,19367600,54.590000,54.630001,50.950001,53.049999,50.329510,34719300,57.189999,57.189999,53.790001,55.290001,53.868195,22264500,20.320000,20.820000,19.500000,19.950001,19.950001,31559800,15,7,20,17,24,9
4/9/18,69.279999,69.730003,64.800003,66.540001,66.540001,23438500,37.650002,37.970001,34.639999,36.150002,36.150002,8597600,50.500000,50.860001,45.369999,45.869999,44.793915,39552900,53.360001,54.439999,51.360001,52.919998,50.206177,48838400,55.630001,55.990002,53.500000,55.070000,53.653839,25772900,20.040001,20.340000,19.170000,19.510000,19.510000,30511900,14,7,19,17,24,8
4/16/18,66.750000,72.599998,66.709999,71.750000,71.750000,30494400,36.599998,39.470001,36.230000,38.430000,38.430000,6005500,46.130001,48.380001,45.619999,46.779999,45.682560,31752100,53.270000,56.020000,53.270000,55.400002,52.559002,37038900,55.299999,56.520000,53.209999,54.770000,53.361561,29218800,19.600000,20.250000,19.500000,19.860001,19.860001,20023900,15,6,20,17,53,8
4/23/18,72.180000,72.250000,65.449997,67.860001,67.860001,19321500,38.509998,39.240002,34.680000,35.490002,35.490002,8451300,46.849998,47.189999,40.650002,43.400002,42.381859,43496100,55.770000,55.799999,52.779999,53.500000,50.756432,38064700,54.840000,55.540001,51.000000,53.529999,52.153446,28119100,19.920000,20.139999,18.570000,19.280001,19.280001,29515000,14,6,19,16,26,8
4/30/18,67.849998,69.349998,66.529999,68.320000,68.320000,11983100,36.160000,36.680000,34.700001,36.389999,36.389999,6181100,43.500000,43.810001,41.540001,42.860001,41.854527,28369900,53.549999,53.779999,51.090000,52.340000,49.655922,31760600,53.619999,53.779999,51.580002,52.779999,51.422733,26784300,19.129999,19.750000,18.900000,19.360001,19.360001,20607600,15,6,19,16,26,8
5/7/18,68.480003,69.199997,65.570000,66.919998,66.919998,14797400,36.650002,37.480000,35.709999,36.630001,36.630001,3827400,42.919998,44.009998,41.470001,42.599998,41.600624,35369600,52.400002,53.080002,51.320000,52.900002,50.187202,36222300,52.799999,53.070000,51.259998,52.459999,51.110966,27210400,19.379999,19.549999,18.680000,18.980000,18.980000,20030900,14,7,20,16,24,8
5/14/18,67.339996,70.389999,66.099998,68.419998,68.419998,15883000,36.410000,37.799999,35.520000,37.150002,37.150002,5417800,42.750000,44.910000,41.599998,43.380001,42.461399,28155000,52.900002,53.990002,51.759998,52.950001,50.533215,35925200,52.509998,53.610001,51.439999,52.189999,50.847908,31325300,18.990000,19.760000,18.660000,19.040001,19.040001,21885800,16,7,22,17,29,9
5/21/18,69.010002,72.739998,68.870003,71.680000,71.680000,14796100,37.259998,38.520000,35.830002,38.029999,38.029999,5662000,43.740002,45.820000,42.270000,44.910000,43.958996,26111100,53.270000,56.119999,52.980000,55.869999,53.319939,26897700,52.450001,53.450001,50.200001,52.860001,51.500675,42168700,19.170000,19.930000,18.530001,19.410000,19.410000,29712900,15,7,22,17,25,8
5/28/18,70.989998,71.519997,68.989998,69.250000,69.250000,10088600,37.820000,38.259998,36.200001,37.040001,37.040001,3562300,44.599998,45.150002,42.660000,44.000000,43.068272,24002100,55.389999,55.599998,53.669998,54.419998,51.936115,20377600,52.619999,52.799999,50.630001,50.959999,49.649532,25161300,19.270000,19.500000,18.750000,18.770000,18.770000,18216900,15,7,20,17,25,8
6/4/18,69.360001,70.529999,67.930000,69.989998,69.989998,13138600,37.139999,38.060001,36.220001,37.049999,37.049999,4156900,44.040001,45.020000,42.880001,43.110001,42.197113,27165000,54.779999,55.430000,52.630001,54.090000,51.621185,32982500,51.130001,52.080002,49.930000,50.480000,49.181881,27805700,18.870001,19.170000,18.559999,18.840000,18.840000,22871200,16,8,22,18,29,8
6/11/18,70.830002,74.040001,70.559998,73.889999,73.889999,16982000,37.169998,39.740002,37.160000,39.610001,39.610001,5333300,43.250000,44.930000,42.320000,42.770000,41.864315,28685600,54.360001,55.840000,53.980000,55.180000,52.661434,30020800,50.959999,52.430000,50.580002,52.180000,50.996143,38514600,18.870001,19.350000,18.719999,19.190001,19.190001,24664200,16,7,22,18,24,9
6/18/18,73.339996,75.529999,72.379997,72.940002,72.940002,15727900,39.299999,39.580002,37.950001,38.599998,38.599998,10578000,42.630001,42.680000,41.020000,41.349998,40.474384,30018400,54.730000,55.060001,52.419998,52.720001,50.313713,31327000,51.830002,53.540001,51.169998,51.910000,50.732265,34528900,19.049999,19.480000,18.889999,18.980000,18.980000,19713500,17,8,23,18,25,8
6/25/18,72.800003,72.800003,68.489998,69.730003,69.730003,12712600,38.320000,38.709999,34.360001,36.349998,36.349998,8267500,41.090000,41.270000,37.060001,37.959999,37.156174,34497200,52.279999,52.599998,49.049999,49.540001,47.278862,34969600,51.610001,51.860001,50.180000,50.880001,49.725639,27866000,18.889999,19.200001,18.570000,18.980000,18.980000,23877700,16,8,22,19,26,10
7/2/18,69.400002,71.370003,69.209999,70.959999,70.959999,9715500,36.099998,37.840000,35.660000,37.660000,37.660000,5522900,37.740002,38.400002,36.759998,38.090000,37.283417,18885300,49.250000,50.169998,48.520000,49.580002,47.317036,25988400,50.630001,53.040001,50.500000,52.740002,51.543434,17835500,18.850000,19.540001,18.790001,19.450001,19.450001,10387300,15,7,20,16,23,8
7/9/18,71.230003,72.239998,67.940002,72.099998,72.099998,18836500,37.910000,41.169998,35.720001,41.020000,41.020000,10907200,38.209999,39.410000,35.639999,37.119999,36.333954,57390700,49.580002,51.279999,48.810001,50.770000,48.452717,45150200,52.900002,53.520000,51.630001,53.090000,51.885494,21610600,19.490000,19.740000,18.959999,19.280001,19.280001,19405800,16,8,21,19,28,9
7/16/18,72.330002,81.550003,71.519997,80.910004,80.910004,39933600,41.040001,41.939999,38.939999,40.279999,40.279999,9268700,37.259998,39.200001,36.930000,37.880001,37.077866,32218100,50.900002,53.549999,50.090000,51.990002,49.617035,37203400,53.389999,55.230000,52.750000,53.430000,52.217781,23602700,19.389999,20.110001,19.309999,19.840000,19.840000,20438400,16,8,21,19,27,10
7/23/18,80.769997,82.040001,79.550003,80.010002,80.010002,18673700,40.290001,44.400002,40.009998,42.939999,42.939999,9296400,37.650002,40.860001,37.040001,39.689999,38.849537,39726100,51.799999,54.770000,51.259998,54.459999,51.974289,30772600,53.259998,58.430000,51.660000,58.380001,57.055477,35962300,19.770000,20.100000,17.100000,18.049999,18.049999,57666100,17,8,23,20,27,10
7/30/18,79.620003,81.639999,78.699997,81.339996,81.339996,15093900,42.810001,43.889999,41.980000,42.599998,42.599998,5318600,39.880001,40.290001,37.349998,38.419998,37.606434,28483800,54.320000,55.049999,52.939999,54.259998,52.136513,23559100,58.080002,59.330002,55.610001,57.410000,56.107483,22257600,17.990000,18.299999,17.370001,18.250000,18.250000,29452100,17,8,22,20,24,10
8/6/18,81.269997,83.660004,80.650002,81.720001,81.720001,9308200,42.340000,44.340000,42.150002,43.939999,43.939999,3596300,38.259998,38.860001,36.450001,37.259998,36.470989,24834600,54.099998,55.720001,53.840000,54.709999,52.568901,18204600,57.209999,59.330002,57.099998,58.990002,57.651630,15532900,18.299999,18.660000,18.120001,18.450001,18.450001,18452800,17,7,22,19,24,9
8/13/18,81.809998,82.739998,80.349998,82.010002,82.010002,9883900,43.990002,44.930000,43.439999,44.700001,44.700001,3203000,37.290001,38.459999,36.419998,37.790001,37.086296,25765400,54.880001,55.990002,53.759998,55.650002,53.472118,18885600,59.049999,60.959999,58.520000,59.680000,58.325977,21281100,18.480000,18.860001,18.080000,18.799999,18.799999,19514300,17,8,22,19,24,9
8/20/18,82.410004,86.599998,82.129997,85.139999,85.139999,13834000,44.889999,46.840000,44.750000,45.650002,45.650002,3363900,38.040001,40.709999,37.990002,38.820000,38.097118,29207400,55.970001,58.029999,55.860001,57.180000,54.942242,22185700,59.950001,62.200001,59.889999,60.990002,59.606262,18167600,18.820000,19.459999,18.440001,18.629999,18.629999,18270200,15,7,19,17,22,8
8/27/18,85.699997,87.669998,85.570000,87.419998,87.419998,11521900,45.570000,47.889999,45.570000,47.520000,47.520000,3749700,39.020000,41.040001,39.020000,40.480000,39.726204,30878700,57.470001,58.869999,57.270000,58.480000,56.191368,24954500,61.160000,61.750000,60.540001,61.299999,60.065159,16601000,18.610001,19.299999,18.600000,19.080000,19.080000,29275700,14,7,19,16,22,8
9/3/18,87.839996,89.480003,86.260002,87.680000,87.680000,15246500,47.720001,48.509998,47.080002,47.590000,47.590000,4078200,40.320000,41.369999,38.150002,38.430000,37.714378,28655000,58.500000,59.599998,55.689999,56.860001,54.634769,28438600,61.430000,62.740002,60.660000,61.900002,60.653076,16807800,19.120001,19.450001,18.750000,18.799999,18.799999,21264900,14,7,18,15,22,8
9/10/18,87.680000,90.480003,87.150002,90.330002,90.330002,15206400,47.889999,49.500000,47.419998,49.200001,49.200001,4225100,38.660000,40.400002,38.490002,39.740002,38.999989,23042000,57.049999,58.459999,56.820000,57.930000,55.662891,20746200,61.900002,63.250000,61.250000,62.430000,61.172398,19018100,18.870001,19.389999,18.790001,19.180000,19.180000,15080200,15,6,19,17,22,8
9/17/18,90.500000,91.389999,87.110001,89.940002,89.940002,13225700,49.250000,49.630001,48.169998,48.290001,48.290001,4703400,39.700001,43.889999,39.650002,43.599998,42.788105,35643400,57.790001,60.230000,56.919998,59.610001,57.277142,26498900,62.669998,64.019997,62.110001,63.770000,62.485409,21279000,19.120001,20.139999,19.110001,19.889999,19.889999,18202000,14,6,18,16,23,7
9/24/18,89.830002,89.989998,86.820000,89.059998,89.059998,11875900,48.040001,48.320000,45.580002,46.970001,46.970001,4448800,43.270000,43.299999,40.270000,41.330002,40.560383,29158200,59.160000,59.160000,56.410000,57.830002,55.566807,25122300,63.340000,63.389999,61.119999,62.450001,61.191994,17803400,19.930000,19.930000,19.170000,19.360001,19.360001,22034900,13,6,18,17,21,7
10/1/18,89.290001,89.580002,84.019997,84.139999,84.139999,14610300,46.900002,47.099998,44.119999,44.389999,44.389999,4120500,41.410000,41.750000,36.209999,36.439999,35.761436,36249500,57.990002,58.139999,52.540001,52.700001,50.637566,34714000,62.610001,63.200001,60.590000,61.049999,59.820198,19192000,19.410000,19.490000,18.070000,18.100000,18.100000,23653100,14,7,18,16,25,7
10/8/18,84.000000,84.489998,78.870003,80.180000,80.180000,21196700,43.490002,48.750000,42.830002,47.070000,47.070000,8314000,36.439999,36.849998,30.750000,30.910000,30.334414,78101900,52.369999,52.930000,49.680000,52.049999,50.013004,52428100,60.900002,61.070000,56.430000,57.380001,56.224129,30643400,18.040001,18.219999,16.040001,16.360001,16.360001,37993000,15,6,19,17,22,8
10/15/18,80.400002,89.610001,80.099998,87.430000,87.430000,28370400,47.099998,51.599998,46.430000,50.779999,50.779999,6245600,31.000000,35.400002,30.820000,32.040001,31.443371,60723800,52.000000,55.279999,51.759998,53.389999,51.300568,33223600,57.220001,60.860001,57.180000,58.130001,56.959023,19436500,16.330000,17.299999,16.260000,16.520000,16.520000,21138500,13,6,18,16,22,7
10/22/18,87.839996,89.230003,81.919998,84.629997,84.629997,22542800,50.369999,53.490002,47.599998,52.520000,52.520000,10895200,32.270000,33.330002,30.240000,32.459999,31.855549,65202400,53.540001,54.430000,51.360001,53.279999,51.194866,39360500,58.139999,58.529999,48.330002,49.580002,48.581257,46455400,16.610001,16.740000,15.760000,16.280001,16.280001,30502200,13,6,17,15,20,7
10/29/18,85.980003,90.279999,83.919998,88.680000,88.680000,18796500,53.349998,54.500000,50.009998,53.689999,53.689999,8099500,33.139999,37.459999,31.950001,36.330002,35.653492,53288200,54.150002,57.029999,52.560001,56.119999,53.923725,39935100,49.930000,52.549999,47.099998,51.820000,50.776131,42961800,16.440001,17.700001,16.010000,17.660000,17.660000,23275300,12,6,16,14,20,7
11/5/18,88.980003,93.599998,88.279999,92.349998,92.349998,15429500,53.650002,54.389999,52.680000,52.990002,52.990002,4854000,36.349998,37.389999,34.840000,36.220001,35.545536,47265200,56.020000,57.250000,54.750000,56.650002,54.432983,28605700,51.669998,53.509998,51.060001,52.490002,51.432632,27991700,17.580000,18.500000,17.530001,18.100000,18.100000,22678000,13,6,17,15,20,7
11/12/18,92.360001,93.470001,89.019997,92.260002,92.260002,15516200,52.910000,54.090000,51.580002,52.439999,52.439999,3618700,36.310001,38.590000,35.779999,36.750000,36.165215,45285700,56.599998,57.919998,54.900002,55.900002,54.049847,29790100,52.400002,53.500000,51.540001,52.580002,51.520828,24644000,18.309999,18.450001,17.719999,18.030001,18.030001,25372100,15,7,18,17,22,8
11/19/18,92.320000,95.080002,90.449997,94.839996,94.839996,12377400,52.439999,52.439999,49.070000,51.560001,51.560001,3720500,36.759998,38.270000,34.860001,37.950001,37.346115,31303400,56.000000,57.689999,55.279999,57.160000,55.268147,21551300,52.750000,53.220001,51.330002,52.680000,51.618805,11562200,17.920000,18.530001,17.360001,18.350000,18.350000,11407700,13,7,17,15,21,7
11/26/18,95.559998,96.800003,91.730003,96.699997,96.699997,19371000,51.830002,64.230003,50.869999,64.120003,64.120003,14793100,38.299999,40.200001,37.700001,40.160000,39.520947,39213700,57.520000,61.320000,56.560001,60.709999,58.700645,38651500,53.049999,54.660000,52.169998,54.610001,53.509922,21826100,18.500000,19.580000,18.350000,19.520000,19.520000,23258800,15,7,19,16,23,8
12/3/18,97.669998,97.849998,87.610001,88.230003,88.230003,17196500,64.650002,65.349998,58.939999,59.669998,59.669998,6766700,40.570000,40.580002,33.380001,33.570000,33.035812,42652100,61.000000,61.070000,55.500000,56.070000,54.214218,38434500,54.900002,55.680000,51.139999,51.360001,50.325394,23760400,19.520000,19.719999,17.709999,17.889999,17.889999,22535100,12,6,16,14,20,7
